,Gate fidelity,EPR channel fidelity,Sample index,M_Alice,M_Bob,Fidelity
117,1.0,0.2,17,0,0,1.0
118,1.0,0.2,18,1,1,0.0
119,1.0,0.2,19,1,0,0.0
120,1.0,0.2,20,0,1,0.0
121,1.0,0.2,21,1,0,0.0
122,1.0,0.2,22,1,1,0.0
123,1.0,0.2,23,0,0,0.0
124,1.0,0.2,24,1,0,0.0
125,1.0,0.2,25,1,1,0.0
126,1.0,0.2,26,1,0,0.0
127,1.0,0.2,27,1,0,0.0
128,1.0,0.2,28,0,1,0.0
129,1.0,0.2,29,1,1,0.0
130,1.0,0.2,30,0,0,1.0
131,1.0,0.2,31,1,1,0.0
132,1.0,0.2,32,0,0,0.0
133,1.0,0.2,33,0,0,0.0
134,1.0,0.2,34,1,0,0.0
135,1.0,0.2,35,0,1,0.0
136,1.0,0.2,36,0,1,0.0
137,1.0,0.2,37,0,0,0.0
138,1.0,0.2,38,0,0,1.0
139,1.0,0.2,39,1,1,1.0
140,1.0,0.2,40,0,1,0.0
141,1.0,0.2,41,0,1,0.0
142,1.0,0.2,42,1,1,1.0
143,1.0,0.2,43,0,1,0.0
144,1.0,0.2,44,1,1,0.0
145,1.0,0.2,45,0,0,0.0
146,1.0,0.2,46,0,0,0.0
147,1.0,0.2,47,0,0,0.0
148,1.0,0.2,48,1,1,0.0
149,1.0,0.2,49,0,1,0.0
150,1.0,0.2,50,0,0,1.0
151,1.0,0.2,51,1,0,0.0
152,1.0,0.2,52,0,1,0.0
153,1.0,0.2,53,1,0,0.0
154,1.0,0.2,54,1,0,0.0
155,1.0,0.2,55,1,0,0.0
156,1.0,0.2,56,0,0,0.0
157,1.0,0.2,57,0,0,1.0
158,1.0,0.2,58,1,1,0.0
159,1.0,0.2,59,1,0,0.0
160,1.0,0.2,60,1,0,0.0
161,1.0,0.2,61,0,1,0.0
162,1.0,0.2,62,1,0,0.0
163,1.0,0.2,63,1,0,0.0
164,1.0,0.2,64,1,1,1.0
165,1.0,0.2,65,0,0,0.0
166,1.0,0.2,66,0,1,0.0
167,1.0,0.2,67,1,1,0.0
168,1.0,0.2,68,1,0,0.0
169,1.0,0.2,69,1,1,0.0
170,1.0,0.2,70,0,0,0.0
171,1.0,0.2,71,1,1,0.0
172,1.0,0.2,72,1,1,0.0
173,1.0,0.2,73,1,1,0.0
174,1.0,0.2,74,1,1,1.0
175,1.0,0.2,75,0,0,0.0
176,1.0,0.2,76,0,0,0.0
177,1.0,0.2,77,0,1,0.0
178,1.0,0.2,78,0,1,0.0
179,1.0,0.2,79,0,0,1.0
180,1.0,0.2,80,1,1,0.0
181,1.0,0.2,81,1,1,0.0
182,1.0,0.2,82,1,1,1.0
183,1.0,0.2,83,1,0,0.0
184,1.0,0.2,84,0,0,1.0
185,1.0,0.2,85,1,1,0.0
186,1.0,0.2,86,0,1,0.0
187,1.0,0.2,87,1,0,0.0
188,1.0,0.2,88,1,0,0.0
189,1.0,0.2,89,0,1,0.0
190,1.0,0.2,90,0,1,0.0
191,1.0,0.2,91,1,1,1.0
192,1.0,0.2,92,1,0,0.0
193,1.0,0.2,93,1,1,0.0
194,1.0,0.2,94,0,0,1.0
195,1.0,0.2,95,1,0,0.0
196,1.0,0.2,96,0,0,1.0
197,1.0,0.2,97,1,0,0.0
198,1.0,0.2,98,0,0,0.0
199,1.0,0.2,99,1,0,0.0
200,1.0,0.4,0,1,1,1.0
201,1.0,0.4,1,0,0,0.0031104199066874054
202,1.0,0.4,2,0,1,0.0
203,1.0,0.4,3,1,0,0.0
204,1.0,0.4,4,0,0,0.0031104199066874054
205,1.0,0.4,5,0,0,1.0
206,1.0,0.4,6,1,0,0.0
207,1.0,0.4,7,1,1,0.9936929819483247
208,1.0,0.4,8,1,1,0.47379653389171217
209,1.0,0.4,9,1,1,-1.6258839764163442e-17
210,1.0,0.4,10,1,0,0.0
211,1.0,0.4,11,0,1,0.0
212,1.0,0.4,12,0,0,1.0
213,1.0,0.4,13,1,1,0.00043561116482711157
214,1.0,0.4,14,1,1,1.0
215,1.0,0.4,15,1,1,1.6258839764163442e-17
216,1.0,0.4,16,0,1,0.0
217,1.0,0.4,17,1,0,0.0
218,1.0,0.4,18,0,1,0.0
219,1.0,0.4,19,0,0,1.0
220,1.0,0.4,20,1,1,-1.6258839764163442e-17
221,1.0,0.4,21,0,1,0.0
222,1.0,0.4,22,1,1,0.10257521220991074
223,1.0,0.4,23,1,1,0.0004356111648271115
224,1.0,0.4,24,1,1,0.0004356111648271115
225,1.0,0.4,25,1,0,0.0
226,1.0,0.4,26,0,0,-6.73463193876749e-18
227,1.0,0.4,27,0,1,0.0
228,1.0,0.4,28,1,0,0.0
229,1.0,0.4,29,0,0,1.0
230,1.0,0.4,30,0,1,0.0
231,1.0,0.4,31,1,1,1.0
232,1.0,0.4,32,0,0,1.0
233,1.0,0.4,33,1,1,0.00043561116482711157
234,1.0,0.4,34,1,0,0.0
235,1.0,0.4,35,0,0,0.0031104199066874054
236,1.0,0.4,36,1,1,1.0
237,1.0,0.4,37,0,0,1.0
238,1.0,0.4,38,1,0,0.0
239,1.0,0.4,39,1,0,0.0
240,1.0,0.4,40,1,0,0.0
241,1.0,0.4,41,0,0,-6.73463193876749e-18
242,1.0,0.4,42,1,1,0.0004356111648271115
243,1.0,0.4,43,1,0,0.0
244,1.0,0.4,44,0,0,-2.299347170293093e-17
245,1.0,0.4,45,1,1,1.0
246,1.0,0.4,46,0,0,1.0
247,1.0,0.4,47,1,1,1.0
248,1.0,0.4,48,0,0,-6.73463193876749e-18
249,1.0,0.4,49,1,0,0.0
250,1.0,0.4,50,1,0,0.0
251,1.0,0.4,51,1,0,0.0
252,1.0,0.4,52,1,1,0.9936929819483247
253,1.0,0.4,53,1,0,0.0
254,1.0,0.4,54,1,1,0.0004356111648271115
255,1.0,0.4,55,0,0,-2.299347170293093e-17
256,1.0,0.4,56,1,0,0.0
257,1.0,0.4,57,1,1,-1.7075887624722384e-17
258,1.0,0.4,58,1,0,0.0
259,1.0,0.4,59,0,0,1.0
260,1.0,0.4,60,1,1,0.0004356111648271115
261,1.0,0.4,61,0,0,0.001299382109505157
262,1.0,0.4,62,0,1,0.0
263,1.0,0.4,63,0,0,-6.73463193876749e-18
264,1.0,0.4,64,0,0,1.0
265,1.0,0.4,65,0,0,1.0
266,1.0,0.4,66,0,1,0.0
267,1.0,0.4,67,0,1,0.0
268,1.0,0.4,68,1,1,1.0
269,1.0,0.4,69,1,0,0.0
270,1.0,0.4,70,1,0,0.0
271,1.0,0.4,71,0,0,1.0
272,1.0,0.4,72,0,1,0.0
273,1.0,0.4,73,1,0,0.0
274,1.0,0.4,74,1,0,0.0
275,1.0,0.4,75,1,0,0.0
276,1.0,0.4,76,1,1,1.0
277,1.0,0.4,77,0,0,-6.73463193876749e-18
278,1.0,0.4,78,1,0,0.0
279,1.0,0.4,79,0,0,6.083099075464541e-05
280,1.0,0.4,80,0,0,-6.73463193876749e-18
281,1.0,0.4,81,1,1,1.0
282,1.0,0.4,82,1,1,-1.6258839764163442e-17
283,1.0,0.4,83,0,0,1.0
284,1.0,0.4,84,1,0,0.0
285,1.0,0.4,85,0,0,1.0
286,1.0,0.4,86,1,0,0.0
287,1.0,0.4,87,1,0,0.0
288,1.0,0.4,88,1,1,1.0
289,1.0,0.4,89,0,1,0.0
290,1.0,0.4,90,1,0,0.0
291,1.0,0.4,91,0,0,1.0
292,1.0,0.4,92,1,1,1.0
293,1.0,0.4,93,0,0,1.0
294,1.0,0.4,94,0,1,0.0
295,1.0,0.4,95,0,1,0.0
296,1.0,0.4,96,1,1,1.6258839764163442e-17
297,1.0,0.4,97,1,1,1.0
298,1.0,0.4,98,1,1,1.0
299,1.0,0.4,99,1,1,-1.6258839764163442e-17
300,1.0,0.6,0,0,1,0.0
301,1.0,0.6,1,0,1,0.0
302,1.0,0.6,2,0,1,0.0
303,1.0,0.6,3,1,0,0.0
304,1.0,0.6,4,0,1,0.0
305,1.0,0.6,5,0,0,0.0
306,1.0,0.6,6,0,0,1.0
307,1.0,0.6,7,1,1,1.0
308,1.0,0.6,8,1,1,3.2517679528326883e-17
309,1.0,0.6,9,0,0,1.0
310,1.0,0.6,10,1,1,2.299347170293093e-17
311,1.0,0.6,11,0,1,0.0
312,1.0,0.6,12,0,1,0.0
313,1.0,0.6,13,1,0,0.0
314,1.0,0.6,14,0,0,0.0
315,1.0,0.6,15,1,1,1.0
316,1.0,0.6,16,0,0,1.0
317,1.0,0.6,17,0,0,1.0
318,1.0,0.6,18,1,1,1.0
319,1.0,0.6,19,0,0,1.0
320,1.0,0.6,20,0,1,0.0
321,1.0,0.6,21,0,1,0.0
322,1.0,0.6,22,0,1,0.0
323,1.0,0.6,23,1,0,0.0
324,1.0,0.6,24,1,1,0.0
325,1.0,0.6,25,0,0,1.0
326,1.0,0.6,26,1,1,1.0
327,1.0,0.6,27,0,0,1.0
328,1.0,0.6,28,1,0,0.0
329,1.0,0.6,29,1,1,1.0
330,1.0,0.6,30,0,1,0.0
331,1.0,0.6,31,1,0,0.0
332,1.0,0.6,32,0,0,1.0
333,1.0,0.6,33,0,0,1.0
334,1.0,0.6,34,1,1,1.0
335,1.0,0.6,35,0,0,1.0
336,1.0,0.6,36,1,0,0.0
337,1.0,0.6,37,1,1,0.0
338,1.0,0.6,38,1,1,1.0
339,1.0,0.6,39,0,1,0.0
340,1.0,0.6,40,1,1,2.299347170293093e-17
341,1.0,0.6,41,1,0,0.0
342,1.0,0.6,42,0,0,1.0
343,1.0,0.6,43,1,0,0.0
344,1.0,0.6,44,0,0,0.0
345,1.0,0.6,45,0,1,0.0
346,1.0,0.6,46,0,1,0.0
347,1.0,0.6,47,1,1,2.299347170293093e-17
348,1.0,0.6,48,1,1,3.2517679528326883e-17
349,1.0,0.6,49,0,0,1.0
350,1.0,0.6,50,0,1,0.0
351,1.0,0.6,51,0,0,1.0
352,1.0,0.6,52,1,0,0.0
353,1.0,0.6,53,1,0,0.0
354,1.0,0.6,54,0,1,0.0
355,1.0,0.6,55,1,0,0.0
356,1.0,0.6,56,0,0,1.0
357,1.0,0.6,57,1,0,0.0
358,1.0,0.6,58,0,1,0.0
359,1.0,0.6,59,0,0,1.0
360,1.0,0.6,60,0,0,0.0
361,1.0,0.6,61,1,0,0.0
362,1.0,0.6,62,1,0,0.0
363,1.0,0.6,63,1,1,1.0
364,1.0,0.6,64,0,1,0.0
365,1.0,0.6,65,0,1,0.0
366,1.0,0.6,66,1,1,1.0
367,1.0,0.6,67,1,0,0.0
368,1.0,0.6,68,1,1,1.0
369,1.0,0.6,69,0,1,0.0
370,1.0,0.6,70,1,0,0.0
371,1.0,0.6,71,1,0,0.0
372,1.0,0.6,72,1,1,1.0
373,1.0,0.6,73,0,1,0.0
374,1.0,0.6,74,1,1,1.0
375,1.0,0.6,75,1,1,1.0
376,1.0,0.6,76,0,1,0.0
377,1.0,0.6,77,1,0,0.0
378,1.0,0.6,78,1,1,1.0
379,1.0,0.6,79,0,1,0.0
380,1.0,0.6,80,0,0,1.0
381,1.0,0.6,81,1,0,0.0
382,1.0,0.6,82,1,0,0.0
383,1.0,0.6,83,1,0,0.0
384,1.0,0.6,84,0,0,1.0
385,1.0,0.6,85,0,0,1.0
386,1.0,0.6,86,1,1,3.2517679528326883e-17
387,1.0,0.6,87,0,0,1.0
388,1.0,0.6,88,0,0,0.9696969696969697
389,1.0,0.6,89,0,0,1.0
390,1.0,0.6,90,1,1,1.0
391,1.0,0.6,91,1,0,0.0
392,1.0,0.6,92,0,1,0.0
393,1.0,0.6,93,0,1,0.0
394,1.0,0.6,94,1,1,2.299347170293093e-17
395,1.0,0.6,95,1,1,3.2517679528326883e-17
396,1.0,0.6,96,1,1,1.0
397,1.0,0.6,97,1,1,2.299347170293093e-17
398,1.0,0.6,98,1,1,1.0
399,1.0,0.6,99,1,0,0.0
400,1.0,0.8,0,1,1,1.0
401,1.0,0.8,1,0,0,1.0
402,1.0,0.8,2,1,0,0.0
403,1.0,0.8,3,0,0,1.0
404,1.0,0.8,4,1,1,1.0
405,1.0,0.8,5,1,0,0.0
406,1.0,0.8,6,0,0,1.0
407,1.0,0.8,7,0,0,1.0
408,1.0,0.8,8,1,1,1.0
409,1.0,0.8,9,0,0,1.0
410,1.0,0.8,10,0,0,1.0
411,1.0,0.8,11,1,1,1.0
412,1.0,0.8,12,0,0,1.0
413,1.0,0.8,13,0,0,1.0
414,1.0,0.8,14,0,0,1.0
415,1.0,0.8,15,1,1,1.0
416,1.0,0.8,16,0,0,0.0
417,1.0,0.8,17,1,1,1.0
418,1.0,0.8,18,0,0,1.0
419,1.0,0.8,19,1,1,1.0
420,1.0,0.8,20,1,1,1.0
421,1.0,0.8,21,1,1,1.0
422,1.0,0.8,22,0,0,1.0
423,1.0,0.8,23,0,1,0.0
424,1.0,0.8,24,1,0,0.0
425,1.0,0.8,25,0,0,1.0
426,1.0,0.8,26,0,0,1.0
427,1.0,0.8,27,0,0,1.0
428,1.0,0.8,28,1,1,1.0
429,1.0,0.8,29,1,1,1.0
430,1.0,0.8,30,1,1,1.0
431,1.0,0.8,31,1,1,1.0
432,1.0,0.8,32,0,0,1.0
433,1.0,0.8,33,0,0,1.0
434,1.0,0.8,34,0,0,1.0
435,1.0,0.8,35,1,1,1.0
436,1.0,0.8,36,0,1,0.0
437,1.0,0.8,37,0,0,1.0
438,1.0,0.8,38,0,0,1.0
439,1.0,0.8,39,1,1,1.0
440,1.0,0.8,40,0,0,1.0
441,1.0,0.8,41,1,0,0.0
442,1.0,0.8,42,1,0,0.0
443,1.0,0.8,43,1,1,1.0
444,1.0,0.8,44,1,1,1.0
445,1.0,0.8,45,0,0,1.0
446,1.0,0.8,46,1,1,0.0
447,1.0,0.8,47,1,1,1.0
448,1.0,0.8,48,1,1,1.0
449,1.0,0.8,49,0,1,0.0
450,1.0,0.8,50,1,1,1.0
451,1.0,0.8,51,0,0,1.0
452,1.0,0.8,52,0,0,1.0
453,1.0,0.8,53,0,1,0.0
454,1.0,0.8,54,1,0,0.0
455,1.0,0.8,55,0,1,0.0
456,1.0,0.8,56,0,0,1.0
457,1.0,0.8,57,1,1,1.0
458,1.0,0.8,58,1,1,0.0
459,1.0,0.8,59,0,0,1.0
460,1.0,0.8,60,1,1,1.0
461,1.0,0.8,61,1,1,1.0
462,1.0,0.8,62,1,1,0.0
463,1.0,0.8,63,0,1,0.0
464,1.0,0.8,64,0,0,1.0
465,1.0,0.8,65,0,0,1.0
466,1.0,0.8,66,0,0,1.0
467,1.0,0.8,67,0,0,1.0
468,1.0,0.8,68,0,0,1.0
469,1.0,0.8,69,0,0,1.0
470,1.0,0.8,70,1,1,1.0
471,1.0,0.8,71,0,0,1.0
472,1.0,0.8,72,0,0,1.0
473,1.0,0.8,73,0,0,0.0
474,1.0,0.8,74,0,0,1.0
475,1.0,0.8,75,0,0,1.0
476,1.0,0.8,76,1,1,1.0
477,1.0,0.8,77,1,1,1.0
478,1.0,0.8,78,0,0,0.0
479,1.0,0.8,79,1,1,1.0
480,1.0,0.8,80,0,0,1.0
481,1.0,0.8,81,0,0,1.0
482,1.0,0.8,82,0,1,0.0
483,1.0,0.8,83,1,1,1.0
484,1.0,0.8,84,0,0,1.0
485,1.0,0.8,85,0,1,0.0
486,1.0,0.8,86,1,0,0.0
487,1.0,0.8,87,0,0,1.0
488,1.0,0.8,88,1,0,0.0
489,1.0,0.8,89,0,0,1.0
490,1.0,0.8,90,0,1,0.0
491,1.0,0.8,91,1,1,0.0
492,1.0,0.8,92,1,1,1.0
493,1.0,0.8,93,0,1,0.0
494,1.0,0.8,94,1,1,1.0
495,1.0,0.8,95,1,1,1.0
496,1.0,0.8,96,0,0,1.0
497,1.0,0.8,97,0,0,1.0
498,1.0,0.8,98,0,0,1.0
499,1.0,0.8,99,0,1,0.0
500,1.0,1.0,0,0,0,1.0
501,1.0,1.0,1,0,0,1.0
502,1.0,1.0,2,0,0,1.0
503,1.0,1.0,3,0,0,1.0
504,1.0,1.0,4,1,1,1.0
505,1.0,1.0,5,1,1,1.0
506,1.0,1.0,6,0,0,1.0
507,1.0,1.0,7,0,0,1.0
508,1.0,1.0,8,1,1,1.0
509,1.0,1.0,9,1,1,1.0
510,1.0,1.0,10,1,1,1.0
511,1.0,1.0,11,0,0,1.0
512,1.0,1.0,12,1,1,1.0
513,1.0,1.0,13,0,0,1.0
514,1.0,1.0,14,1,1,1.0
515,1.0,1.0,15,1,1,1.0
516,1.0,1.0,16,1,1,1.0
517,1.0,1.0,17,1,1,1.0
518,1.0,1.0,18,1,1,1.0
519,1.0,1.0,19,1,1,1.0
520,1.0,1.0,20,1,1,1.0
521,1.0,1.0,21,0,0,1.0
522,1.0,1.0,22,1,1,1.0
523,1.0,1.0,23,0,0,1.0
524,1.0,1.0,24,1,1,1.0
525,1.0,1.0,25,1,1,1.0
526,1.0,1.0,26,1,1,1.0
527,1.0,1.0,27,0,0,1.0
528,1.0,1.0,28,0,0,1.0
529,1.0,1.0,29,1,1,1.0
530,1.0,1.0,30,1,1,1.0
531,1.0,1.0,31,1,1,1.0
532,1.0,1.0,32,0,0,1.0
533,1.0,1.0,33,1,1,1.0
534,1.0,1.0,34,1,1,1.0
535,1.0,1.0,35,0,0,1.0
536,1.0,1.0,36,1,1,1.0
537,1.0,1.0,37,0,0,1.0
538,1.0,1.0,38,0,0,1.0
539,1.0,1.0,39,1,1,1.0
540,1.0,1.0,40,1,1,1.0
541,1.0,1.0,41,0,0,1.0
542,1.0,1.0,42,0,0,1.0
543,1.0,1.0,43,0,0,1.0
544,1.0,1.0,44,1,1,1.0
545,1.0,1.0,45,0,0,1.0
546,1.0,1.0,46,0,0,1.0
547,1.0,1.0,47,0,0,1.0
548,1.0,1.0,48,0,0,1.0
549,1.0,1.0,49,1,1,1.0
550,1.0,1.0,50,0,0,1.0
551,1.0,1.0,51,0,0,1.0
552,1.0,1.0,52,0,0,1.0
553,1.0,1.0,53,0,0,1.0
554,1.0,1.0,54,1,1,1.0
555,1.0,1.0,55,1,1,1.0
556,1.0,1.0,56,0,0,1.0
557,1.0,1.0,57,1,1,1.0
558,1.0,1.0,58,1,1,1.0
559,1.0,1.0,59,1,1,1.0
560,1.0,1.0,60,0,0,1.0
561,1.0,1.0,61,1,1,1.0
562,1.0,1.0,62,0,0,1.0
563,1.0,1.0,63,1,1,1.0
564,1.0,1.0,64,0,0,1.0
565,1.0,1.0,65,0,0,1.0
566,1.0,1.0,66,1,1,1.0
567,1.0,1.0,67,0,0,1.0
568,1.0,1.0,68,1,1,1.0
569,1.0,1.0,69,0,0,1.0
570,1.0,1.0,70,0,0,1.0
571,1.0,1.0,71,0,0,1.0
572,1.0,1.0,72,0,0,1.0
573,1.0,1.0,73,1,1,1.0
574,1.0,1.0,74,0,0,1.0
575,1.0,1.0,75,0,0,1.0
576,1.0,1.0,76,0,0,1.0
577,1.0,1.0,77,1,1,1.0
578,1.0,1.0,78,0,0,1.0
579,1.0,1.0,79,1,1,1.0
580,1.0,1.0,80,0,0,1.0
581,1.0,1.0,81,0,0,1.0
582,1.0,1.0,82,1,1,1.0
583,1.0,1.0,83,1,1,1.0
584,1.0,1.0,84,1,1,1.0
585,1.0,1.0,85,0,0,1.0
586,1.0,1.0,86,1,1,1.0
587,1.0,1.0,87,1,1,1.0
588,1.0,1.0,88,1,1,1.0
589,1.0,1.0,89,0,0,1.0
590,1.0,1.0,90,1,1,1.0
591,1.0,1.0,91,1,1,1.0
592,1.0,1.0,92,0,0,1.0
593,1.0,1.0,93,0,0,1.0
594,1.0,1.0,94,1,1,1.0
595,1.0,1.0,95,1,1,1.0
596,1.0,1.0,96,1,1,1.0
597,1.0,1.0,97,0,0,1.0
598,1.0,1.0,98,0,0,1.0
599,1.0,1.0,99,1,1,1.0

0,0.0,0.0,0,0,1,0.0
1,0.0,0.0,1,0,1,0.0
2,0.0,0.0,2,0,1,0.0
3,0.0,0.0,3,0,0,0.4999999999999999
4,0.0,0.0,4,0,1,0.0
5,0.0,0.0,5,1,0,0.0
6,0.0,0.0,6,0,1,0.0
7,0.0,0.0,7,1,1,0.4999999999999999
8,0.0,0.0,8,0,1,0.0
9,0.0,0.0,9,0,0,0.0
10,0.0,0.0,10,0,1,0.0
11,0.0,0.0,11,0,0,0.0
12,0.0,0.0,12,1,1,0.4999999999999999
13,0.0,0.0,13,0,0,0.0
14,0.0,0.0,14,1,1,0.4999999999999999
15,0.0,0.0,15,1,1,0.0
16,0.0,0.0,16,1,1,0.0
17,0.0,0.0,17,1,1,0.0
18,0.0,0.0,18,0,0,0.0
19,0.0,0.0,19,1,1,0.4999999999999999
20,0.0,0.0,20,0,1,0.0
21,0.0,0.0,21,0,0,0.4999999999999999
22,0.0,0.0,22,0,1,0.0
23,0.0,0.0,23,0,0,0.4999999999999999
24,0.0,0.0,24,0,0,0.0
25,0.0,0.0,25,0,0,0.0
26,0.0,0.0,26,0,1,0.0
27,0.0,0.0,27,0,1,0.0
28,0.0,0.0,28,0,0,0.0
29,0.0,0.0,29,1,1,0.4999999999999999
30,0.0,0.0,30,1,1,0.4999999999999999
31,0.0,0.0,31,1,1,0.4999999999999999
32,0.0,0.0,32,0,1,0.0
33,0.0,0.0,33,0,0,0.0
34,0.0,0.0,34,0,1,0.0
35,0.0,0.0,35,1,0,0.0
36,0.0,0.0,36,1,0,0.0
37,0.0,0.0,37,0,1,0.0
38,0.0,0.0,38,0,1,0.0
39,0.0,0.0,39,1,0,0.0
40,0.0,0.0,40,1,1,0.4999999999999999
41,0.0,0.0,41,0,0,0.4999999999999999
42,0.0,0.0,42,0,0,0.0
43,0.0,0.0,43,1,1,0.4999999999999999
44,0.0,0.0,44,1,0,0.0
45,0.0,0.0,45,0,1,0.0
46,0.0,0.0,46,0,1,0.0
47,0.0,0.0,47,0,1,0.0
48,0.0,0.0,48,0,1,0.0
49,0.0,0.0,49,1,0,0.0
50,0.0,0.0,50,0,0,0.4999999999999999
51,0.0,0.0,51,1,1,0.0
52,0.0,0.0,52,0,1,0.0
53,0.0,0.0,53,0,0,0.0
54,0.0,0.0,54,1,0,0.0
55,0.0,0.0,55,1,1,0.0
56,0.0,0.0,56,0,0,0.4999999999999999
57,0.0,0.0,57,1,1,0.4999999999999999
58,0.0,0.0,58,1,0,0.0
59,0.0,0.0,59,0,1,0.0
60,0.0,0.0,60,0,1,0.0
61,0.0,0.0,61,0,1,0.0
62,0.0,0.0,62,0,0,0.0
63,0.0,0.0,63,1,1,0.0
64,0.0,0.0,64,1,0,0.0
65,0.0,0.0,65,0,0,0.4999999999999999
66,0.0,0.0,66,0,1,0.0
67,0.0,0.0,67,0,1,0.0
68,0.0,0.0,68,0,1,0.0
69,0.0,0.0,69,0,1,0.0
70,0.0,0.0,70,0,0,0.4999999999999999
